hip_angle_l,hip_flexion_l_moment
-8.473983764,-0.019513032
-7.925425511,-0.011370719
-7.370421754,-0.004955049
-6.815391532,-4.29E-05
-6.260387776,0.003405072
-5.728920359,0.004781917
-5.207871649,0.004541233
-4.686847784,0.00308285
-4.183963989,0.0006466
-3.874571481,-0.0015463
-3.565164219,-0.004490744
-3.255771711,-0.007978979
-2.94343437,-0.012279195
-2.627976048,-0.017169699
-2.312502683,-0.021836556
-1.997044361,-0.025984511
-1.697867231,-0.028120798
-1.40092182,-0.028955272
-1.10396225,-0.02833529
-0.826825988,-0.026046806
-0.60226751,-0.021952236
-0.377719739,-0.015539872
-0.153161261,-0.00657651
0.030492281,0.005488393
0.194212725,0.020613259
0.357925363,0.038708544
0.517130497,0.059779043
0.614065588,0.083560597
0.711005301,0.110168704
0.807940391,0.139410293
0.879818008,0.170952972
0.922274224,0.204445745
0.964728415,0.239556823
1.007184631,0.275816042
1.044454288,0.312867473
1.080855142,0.350004041
1.11725426,0.386598867
1.155187056,0.422042506
1.197630642,0.455729539
1.240076252,0.487031946
1.282519838,0.515371969
1.297425995,0.540088779
1.297425995,0.560768622
1.297425995,0.577082859
1.29482956,0.588730631
1.240267995,0.595677976
1.185709033,0.597630733
1.131147469,0.594593461
1.049763054,0.586311722
0.934532515,0.572916816
0.819307471,0.555213015
0.704076932,0.533632852
0.543071109,0.508742132
0.373220335,0.48109382
0.203377659,0.451325004
0.019320231,0.420217147
-0.210989546,0.388693182
-0.44128834,0.357126745
-0.671598116,0.326190404
-1.020318063,0.294926886
-1.439016552,0.264555764
-1.857695077,0.236509969
-2.284751457,0.21124075
-3.017539883,0.190654465
-3.750363251,0.173315046
-4.483151676,0.159322663
-5.315238943,0.148987359
-6.285714423,0.14232904
-7.256236179,0.138712057
-8.226711658,0.137858796
-9.270547282,0.140130906
-10.33106464,0.144582289
-11.39163257,0.150613269
-12.45962238,0.157734449
-13.55619127,0.165396951
-14.65270788,0.173252874
-15.74927677,0.180865199
-16.82519594,0.187981686
-17.88742158,0.194192818
-18.94959657,0.199090617
-20.01182221,0.202425698
-20.9597957,0.204702575
-21.90758763,0.205106339
-22.85542476,0.20357637
-23.7664359,0.20018299
-24.60355584,0.195056494
-25.44063586,0.188176721
-26.27775579,0.179709588
-27.03554181,0.169434814
-27.76388665,0.157867148
-28.49219676,0.145439837
-29.19955465,0.132554966
-29.76370313,0.120145929
-30.32787851,0.107791367
-30.89202698,0.095800116
-31.41186895,0.084401159
-31.89154389,0.073880308
-32.37124169,0.064553873
-32.85091662,0.056643329
-33.34980426,0.049950286
-33.85248702,0.044920587
-34.35519375,0.041722553
-34.86062288,0.040372078
-35.37552458,0.040795305
-35.89040173,0.043011868
-36.40530343,0.046900058
-36.83833197,0.052769472
-37.22052272,0.060210579
-37.60273169,0.068650425
-37.98104368,0.077761153
-38.09028239,0.086214153
-38.19951589,0.094629859
-38.3087546,0.102615824
-38.3654054,0.110755109
-38.34720112,0.119066136
-38.32899771,0.125763123
-38.31079343,0.130484721
-38.24834194,0.132334688
-38.17554794,0.131466176
-38.10275741,0.127782492
-38.02365579,0.121046226
-37.92045675,0.110960852
-37.81725279,0.097764846
-37.71405374,0.081505955
-37.60352973,0.061779997
-37.48827187,0.038971421
-37.37300851,0.013691183
-37.25782346,-0.013727789
-37.16073928,-0.043034407
-37.06365972,-0.073652559
-36.96657553,-0.10511066
-36.87442976,-0.136982814
-36.78963971,-0.168800158
-36.70484561,-0.199965809
-36.62005556,-0.230003999
-36.48223455,-0.257939192
-36.33057976,-0.283771401
-36.17891774,-0.307304101
-36.01920459,-0.328211682
-35.82513357,-0.34611228
-35.63107181,-0.361146415
-35.43700079,-0.373289045
-35.26415738,-0.38261491
-35.1062969,-0.389258852
-34.94844394,-0.393423908
-34.79058346,-0.39538955
-34.5848852,-0.395213314
-34.37849914,-0.393542167
-34.17212292,-0.390780612
-33.97481055,-0.386503571
-33.79198728,-0.380617378
-33.60915528,-0.374835896
-33.42633201,-0.369503235
-33.39238471,-0.366233571
-33.42875976,-0.364561182
-33.46513654,-0.364023369
-33.5060024,-0.364742782
-33.60299594,-0.367137217
-33.6999941,-0.370704459
-33.79698763,-0.375317154
-33.85137441,-0.380145944
-33.85744373,-0.38487576
-33.86351333,-0.389978731
-33.86958265,-0.395182188
-33.85459676,-0.400459534
-33.83639817,-0.405350637
-33.8181987,-0.409596163
-33.78238614,-0.413099767
-33.69761609,-0.415879773
-33.61285009,-0.417633631
-33.52808004,-0.418343721
-33.32008234,-0.418538954
-33.04710844,-0.418067854
-32.77414757,-0.416790124
-32.49524271,-0.414865357
-32.10732961,-0.412682425
-31.71939801,-0.410166255
-31.3314849,-0.407473629
-30.9433723,-0.403817391
-30.55505301,-0.399082803
-30.1667152,-0.394498128
-29.77837739,-0.390103244
-29.41033703,-0.389683618
-29.04604454,-0.390118031
-28.68176943,-0.390628156
-28.27037887,-0.390573901
-27.71262797,-0.388698294
-27.15485048,-0.386502564
-26.59709958,-0.383820485
-25.9618641,-0.379300518
-25.28275562,-0.373286553
-24.60361474,-0.366290353
-23.92469122,-0.358311541
-23.25105252,-0.353102894
-22.57744594,-0.346564976
-21.90380724,-0.338639188
-21.24593144,-0.328245601
-20.60870617,-0.315061138
-19.97151129,-0.300514454
-19.33428602,-0.284680726
-18.73754274,-0.269575329
-18.14903128,-0.25381161
-17.56054789,-0.237156205
-16.96791331,-0.219868534
-16.36133323,-0.202338232
-15.75472423,-0.184486528
-15.14811523,-0.166522002
-14.51917975,-0.147079705
-13.87677888,-0.126997365
-13.23440864,-0.107425358
-12.59385443,-0.088589502
-12.05393452,-0.072347688
-11.51398887,-0.057161983
-10.97406896,-0.04318406
-10.44438897,-0.030744549
-9.929191294,-0.020036745
-9.41396905,-0.010873776
-8.898771373,-0.003323267
-8.398109962,0.002049135
-7.900905051,0.005624588
-7.403676431,0.007534164
-6.920045697,0.007812753
-6.489160036,0.006521405
-6.058294921,0.003751446
-5.627409259,-0.000380518
-5.222383642,-0.00507076
-4.834349947,-0.010376452
-4.446334755,-0.016539907
-4.05830106,-0.023347552
-3.707314424,-0.031836211
-3.356385363,-0.04049167
-3.005456303,-0.049052104
-2.767961731,-0.056495791
-2.767961731,-0.061727657
-2.767961731,-0.066062404
-2.767961731,-0.06924061
-2.767961731,-0.071015148
-2.767961731,-0.071156068
-2.767961731,-0.069455246
-2.39462555,-0.066586767
-1.610996979,-0.06248339
-0.82733104,-0.056085824
-0.043702469,-0.047311669
0.163098037,-0.036257143
0.290041938,-0.022798883
0.416991893,-0.006956736
0.510576019,0.011282667
0.510576019,0.031965702
0.510576019,0.054658533
0.510576019,0.07915123
0.510576019,0.105648432
0.510576019,0.133817709
0.510576019,0.162922957
0.510576019,0.192607699
0.499447289,0.222436292
0.487316111,0.252051309
0.475184933,0.281037946
0.466863403,0.308991174
0.466863403,0.335511325
0.466863403,0.360137205
0.466863403,0.382474893
0.462932606,0.40204423
0.456870194,0.418575613
0.450808071,0.431859404
0.444484643,0.441680165
0.432414001,0.447868412
0.420342785,0.450371668
0.408272144,0.449192134
0.380727224,0.44431269
0.331973447,0.43585858
0.283217345,0.424204865
0.234463568,0.409664579
0.145369175,0.392504435
0.048331477,0.373251212
-0.048710849,0.352409203
-0.179444277,0.330493786
-0.421981112,0.308038801
-0.664506382,0.285581279
-0.907043217,0.263646135
-1.23358607,0.242008179
-1.610167541,0.221415065
-1.986749012,0.202697078
-2.369098014,0.18619755
-2.950634252,0.172522233
-3.532142761,0.161484696
-4.113679,0.153171358
-4.871461526,0.147120643
-5.87270924,0.143070697
-6.873909212,0.141492307
-7.875156926,0.142147146
-9.055369454,0.146983822
-10.27546015,0.153904208
-11.49549266,0.162021698
-12.72464863,0.17098178
-13.98641724,0.180509274
-15.24824602,0.189993236
-16.51001462,0.199038149
-17.73041094,0.206451556
-18.92472517,0.212213439
-20.11909634,0.216562502
-21.31179458,0.219286511
-22.32685238,0.221755865
-23.34186177,0.222309039
-24.35691956,0.220898711
-25.33512816,0.217983365
-26.22049576,0.214312528
-27.10586336,0.208883999
-27.99118875,0.201869246
-28.67893742,0.192587125
-29.27341666,0.181759043
-29.86792425,0.170083666
-30.44804022,0.157888986
-30.85451625,0.145838455
-31.2609729,0.133853265
-31.66744893,0.122237425
-32.05695635,0.111537445
-32.42764308,0.102049803
-32.79831214,0.093727209
-33.16899887,0.086771465
-33.57046001,0.080436208
-33.97880105,0.075536266
-34.38712262,0.072332411
-34.80048378,0.070794282
-35.24915675,0.070661506
-35.69785111,0.072065812
-36.14652408,0.074840938
-36.53551169,0.079320799
-36.86928054,0.085194226
-37.2030653,0.091636021
-37.53683415,0.098295866
-37.75344841,0.104048129
-37.9595945,0.109174805
-38.16573077,0.113335714
-38.31107776,0.116634379
-38.3229996,0.119286855
-38.33492199,0.119812787
-38.34684383,0.1178834
-38.34716027,0.112979028
-38.34112913,0.104984213
-38.3350977,0.093872264
-38.32824554,0.079562496
-38.28588823,0.062213176
-38.24353294,0.041730371
-38.20117562,0.018270398
-38.13886716,-0.008044583
-38.04789151,-0.03695278
-37.9569202,-0.06791138
-37.86594456,-0.100480929
-37.74562127,-0.134965172
-37.61825368,-0.170239301
-37.49089216,-0.205569333
-37.36106165,-0.240382442
-37.22155579,-0.274071971
-37.08204327,-0.306213154
-36.94253741,-0.336333015
-36.7739143,-0.36416508
-36.58583317,-0.389309621
-36.39776101,-0.411394648
-36.20967989,-0.430236109
-35.95519473,-0.444873024
-35.70048457,-0.456174852
-35.44578656,-0.46424143
-35.21523542,-0.46936359
-35.03926917,-0.471941985
-34.86329453,-0.472083395
-34.68732828,-0.470189386
-34.46860351,-0.466033744
-34.23198418,-0.460480248
-33.99535358,-0.454292602
-33.7671187,-0.447905117
-33.6123878,-0.441460419
-33.45766428,-0.43570169
-33.30293338,-0.430970046
-33.19921963,-0.427575348
-33.16323409,-0.425717748
-33.12725026,-0.425442628
-33.09126472,-0.426760015
-33.08353638,-0.429657988
-33.08353638,-0.433933901
-33.08353638,-0.439345838
-33.08233584,-0.44555553
-33.0762733,-0.452066341
-33.07021105,-0.458783511
-33.0641485,-0.465373354
-33.04008885,-0.471720742
-33.00366582,-0.477487828
-32.96724453,-0.482315393
-32.9308215,-0.486043013
-32.78003847,-0.488525674
-32.62835236,-0.489798788
-32.47667349,-0.489913253
-32.2323608,-0.489130831
-31.84307067,-0.487699773
-31.45376198,-0.485586672
-31.06447186,-0.48301503
-30.55487223,-0.478997052
-30.00312581,-0.474543404
-29.45135308,-0.470276558
-28.92919303,-0.466561761
-28.59559377,-0.464615262
-28.26201041,-0.463191534
-27.92841115,-0.462297096
-27.63686732,-0.463016974
-27.38229046,-0.465114346
-27.12772574,-0.467445736
-26.87314887,-0.469826253
-26.29236885,-0.470302294
-25.68554839,-0.470241789
-25.078699,-0.469542793
-24.46225174,-0.468043552
-23.8257078,-0.465600638
-23.18919421,-0.461848838
-22.55265027,-0.456610677
-22.02767103,-0.450905843
-21.55409639,-0.444002403
-21.08054433,-0.435299457
-20.60548513,-0.42475474
-20.11434404,-0.41219841
-19.62317953,-0.397891931
-19.13203845,-0.381925782
-18.59402648,-0.364448437
-18.00524695,-0.345609527
-17.41643934,-0.325547993
-16.82765981,-0.304447739
-16.23931146,-0.282034874
-15.65105439,-0.258913665
-15.06276927,-0.235350444
-14.45433782,-0.211892021
-13.79268748,-0.189300863
-13.13106869,-0.166848282
-12.46941836,-0.144711384
-11.77543204,-0.122507435
-11.06585584,-0.10067429
-10.3562458,-0.079619045
-9.645416803,-0.059569548
-8.918006245,-0.041845827
-8.190630372,-0.02524912
-7.463219815,-0.009869684
-6.763988922,0.004541806
-6.097160991,0.017973274
-5.430364855,0.030004101
-4.763536924,0.040605654
-4.147997729,0.048971618
-3.540843417,0.055779078
-2.933718055,0.061193118
-2.337693732,0.065440005
-1.773537261,0.068917222
-1.209353887,0.071259533
-0.645197415,0.072610166
-0.105203691,0.072903359
0.422081061,0.0724538
0.949390956,0.071614602
1.47062232,0.070649917
1.87633102,0.070035827
2.282020375,0.069846887
2.687729076,0.070380813
3.013705678,0.071689069
3.23827915,0.073998183
3.462863331,0.077903346
3.687436804,0.083660578
3.799942314,0.091846342
3.89097023,0.10235707
3.982002487,0.115257348
4.067267957,0.130816215
4.134047755,0.149473137
4.200824369,0.170553747
4.267604166,0.193933285
4.294528689,0.219424725
4.298764293,0.246758602
4.302999695,0.275597777
4.307235299,0.305548719
4.311470701,0.336164362
4.316580382,0.366866746
4.322646612,0.397123362
4.328713132,0.426484096
4.334779362,0.454397807
4.340844619,0.480272518
4.346909404,0.503630201
4.352974479,0.523995954
4.355762694,0.541031399
4.349699945,0.554527439
4.343637197,0.563952128
4.337574737,0.569106326
4.323450969,0.569829383
4.305263445,0.566143558
4.287075054,0.558172302
4.263106889,0.546097149
4.147933198,0.530010585
4.032764999,0.510500817
3.917591308,0.488022609
3.763927711,0.463464319
3.563924191,0.437470442
3.363930208,0.410200351
3.163926688,0.382273422
2.809481917,0.352976556
2.427207174,0.323999623
2.044950658,0.296145036
1.631650515,0.270075376
1.122885414,0.246551812
0.614096053,0.225476117
0.105330952,0.207132212
-0.550745969,0.191926089
-1.290862087,0.179866166
-2.031013497,0.170838059
-2.786906106,0.164666756
-3.993721227,0.158601993
-5.200536349,0.155088681
-6.407293926,0.153829545
-7.095636597,0.155995275
-7.095636597,0.161701725
-7.095636597,0.16853187
-7.095636597,0.176075703
-7.095636597,0.183928926
-9.776346272,0.188993044
-12.71379563,0.193361851
-15.65110493,0.196973963
-18.26042916,0.199552051
-19.61295911,0.200868825
-20.96555355,0.200749384
-22.31808349,0.199074119
-23.50539016,0.19667518
-24.58401653,0.193233988
-25.66269433,0.188200803
-26.74132069,0.181663792
-27.58010983,0.175093846
-28.41803259,0.167325958
-29.25599531,0.158557921
-29.97241327,0.149384716
-30.50428605,0.140244955
-31.03613346,0.130843663
-31.56800624,0.121448083
-31.98667818,0.113501741
-32.37351705,0.106415154
-32.76037438,0.100099441
-33.14445099,0.094281569
-33.5145267,0.087145769
-33.88458476,0.081347814
-34.25466046,0.077004104
-34.6277384,0.075429622
-35.00318949,0.076374732
-35.37862268,0.078843071
-35.75407377,0.08275584
-36.17719739,0.086355034
-36.60272427,0.09100409
-37.02823086,0.09655409
-37.39071242,0.102730959
-37.63953541,0.109222356
-37.88837027,0.11568437
-38.13719326,0.121750397
-38.32166562,0.128796661
-38.48528815,0.135251957
-38.64891847,0.140171805
-38.81072801,0.142840409
-38.96217183,0.141238409
-39.11360843,0.137129118
-39.26505224,0.130275765
-39.35101989,0.121364461
-39.38135039,0.11015386
-39.41168234,0.095870289
-39.44201284,0.078548782
-39.44390606,0.057827208
-39.44390606,0.034333049
-39.44390606,0.008354267
-39.43377751,-0.01971328
-39.40341502,-0.049418078
-39.37305398,-0.080489227
-39.34269149,-0.112472852
-39.2321321,-0.144217354
-39.09253276,-0.175679618
-38.95294008,-0.206640529
-38.79562757,-0.236757933
-38.52289408,-0.266169401
-38.25014758,-0.293894622
-37.97741409,-0.319651084
-37.69169501,-0.343611708
-37.39433732,-0.365605466
-37.09696546,-0.385236958
-36.79960778,-0.402536089
-36.51929528,-0.417843795
-36.24037556,-0.431123209
-35.96144254,-0.442594474
-35.65727961,-0.452572539
-35.29967215,-0.46141005
-34.94204763,-0.469390778
-34.58444016,-0.476857283
-34.32638318,-0.48333543
-34.10809852,-0.489601615
-33.88980345,-0.496223776
-33.69886907,-0.503455025
-33.72920437,-0.511872548
-33.75953822,-0.520995355
-33.78987352,-0.530787133
-33.83867404,-0.540921476
-33.9054047,-0.551220557
-33.97213218,-0.561646846
-34.03886284,-0.571908403
-34.05622124,-0.580997468
-34.06836114,-0.589192989
-34.08050046,-0.596241472
-34.09079883,-0.601886364
-34.09686887,-0.605929265
-34.10293919,-0.60807933
-34.10900923,-0.608215942
-34.11081337,-0.606516891
-34.11081337,-0.602897244
-34.11081337,-0.597385717
-34.09128669,-0.590060162
-33.88499243,-0.580175631
-33.67868833,-0.569156627
-33.47239407,-0.557340538
-33.06613313,-0.542457296
-32.45378726,-0.52477365
-31.8414122,-0.507316079
-31.22906634,-0.490374344
-30.61817732,-0.477445015
-30.00750595,-0.46586371
-29.39680546,-0.455330207
-28.85197338,-0.446791553
-28.63988191,-0.443881329
-28.42780055,-0.441948254
-28.21570908,-0.440843226
-27.92996616,-0.43929721
-27.58590559,-0.43729412
-27.24186142,-0.435413522
-26.89780085,-0.433372958
-26.29294938,-0.431875991
-25.65032708,-0.429800563
-25.00773542,-0.426747262
-24.37643576,-0.422188758
-23.7760569,-0.415416197
-23.17564941,-0.407104196
-22.57524193,-0.397154398
-22.02752972,-0.386615433
-21.50641902,-0.374943969
-20.98533316,-0.361631014
-20.46842941,-0.346798309
-20.02110936,-0.331079925
-19.57376798,-0.314093938
-19.12644793,-0.296023009
-18.62868579,-0.276784281
-18.03463056,-0.25633058
-17.44054701,-0.235418029
-16.84649178,-0.21425924
-16.25690554,-0.192604859
-15.66894408,-0.170942462
-15.08095459,-0.149613512
-14.49052252,-0.128937455
-13.88384126,-0.109927411
-13.27718893,-0.091690957
-12.67050767,-0.074341607
-12.07042049,-0.058659845
-11.47614098,-0.044654989
-10.88188981,-0.031793423
-10.2876103,-0.020138098
-9.801107077,-0.008271705
-9.323318448,0.002409462
-8.845529818,0.01175
-8.37839518,0.019634127
-7.983675743,0.025528368
-7.588975128,0.030035731
-7.194255692,0.033168029
-6.82196188,0.034333699
-6.469630635,0.033651501
-6.117316189,0.031752286
-5.764984944,0.028739029
-5.435802347,0.02528901
-5.114546696,0.021208208
-4.793306364,0.016505018
-4.4736908,0.011552414
-4.164298291,0.007374658
-3.85489103,0.003335813
-3.545498521,-0.000262149
-3.180764577,-0.00304208
-2.76808213,-0.004685962
-2.355380005,-0.004919228
-1.942697558,-0.003423138
-1.66049889,0.000470924
-1.387505501,0.006697213
-1.114499093,0.015469792
-0.859218407,0.026742569
-0.639661037,0.040412941
-0.420103666,0.057053501
-0.200556765,0.076683759
0.063759039,0.099441433
0.352373572,0.12511907
0.641001867,0.153419963
0.926569864,0.184084136
0.981161753,0.217259723
1.035751038,0.252057114
1.090342927,0.288019388
1.125057051,0.324548902
1.131124856,0.361060529
1.137192371,0.397115091
1.143260175,0.432126185
1.144429932,0.464963728
1.144429932,0.495466324
1.144429932,0.523216515
1.139508877,0.547770954
1.115272277,0.568861975
1.091034521,0.58585862
1.066797922,0.598454424
1.028103652,0.606412765
0.979603942,0.609613862
0.931101919,0.608042644
0.882602209,0.601773603
0.762025266,0.590814736
0.640764868,0.575602719
0.519510253,0.556501575
0.377146732,0.533262992
0.201168042,0.505991568
0.02518096,0.476363537
-0.150797731,0.444994805
-0.374121437,0.413320386
-0.610490464,0.381417077
-0.846870762,0.349708591
-1.118908253,0.318861327
-1.556158324,0.289628415
-1.993387546,0.262299727
-2.430637617,0.237321469
-2.979475163,0.214606579
-3.609688942,0.194550791
-4.239872671,0.177660692
-4.87008645,0.164014789
-5.658749355,0.154730281
-6.452109869,0.148592092
-7.245432554,0.145368145
-8.065028572,0.145499325
-8.943743892,0.149544883
-9.822501114,0.155499061
-10.70121643,0.162935599
-11.60619522,0.170957089
-12.52237968,0.179370387
-13.43852047,0.187926518
-14.35296306,0.196094981
-15.25137145,0.202576398
-16.14982267,0.208059847
-17.04823105,0.212259657
-17.92608328,0.215924104
-18.77861912,0.219109588
-19.63119562,0.220517766
-20.48373147,0.220110067
-21.2838371,0.216858581
-22.07347689,0.211684061
-22.86315433,0.204926215
-23.61529244,0.196878145
-24.19728962,0.188167527
-24.77925906,0.178510087
-25.36125624,0.168173781
-25.88429159,0.157505691
-26.36382955,0.146776704
-26.84334464,0.136224056
-27.3228826,0.126122869
-27.70586243,0.11548064
-28.0863235,0.10574633
-28.46676641,0.097153776
-28.84507919,0.090552825
-29.21832126,0.086998855
-29.59154552,0.084949947
-29.96478759,0.084434828
-30.3594647,0.084151562
-30.76487991,0.08466842
-31.17027578,0.086502456
-31.57569098,0.089482676
-31.96290175,0.094383309
-32.3451512,0.100227473
-32.72738241,0.106450475
-33.06527819,0.112647796
-33.20465284,0.118189736
-33.34403414,0.123086535
-33.48340879,0.126976606
-33.56001253,0.130345138
-33.5903686,0.132629842
-33.62072613,0.132895884
-33.65108221,0.13086242
-33.64589756,0.12519675
-33.63983089,0.116782702
-33.63376394,0.10552163
-33.6322022,0.091067942
-33.63820747,0.073235668
-33.64421246,0.052579399
-33.65021773,0.029247449
-33.66071887,0.003418657
-33.67285208,-0.024600737
-33.68498588,-0.054456088
-33.70425232,-0.085730189
-33.77092422,-0.117845551
-33.83759293,-0.150509365
-33.90426483,-0.183240719
-33.94869228,-0.215421293
-33.9729679,-0.246586738
-33.99724236,-0.276403065
-34.02151798,-0.304451305
-33.99011569,-0.329803822
-33.9540693,-0.352658163
-33.91802464,-0.372816302
-33.86683984,-0.390065709
-33.77764469,-0.404252113
-33.68844529,-0.41547585
-33.59925014,-0.423811318
-33.46820759,-0.429732979
-33.31032954,-0.433350059
-33.15244396,-0.434743683
-32.99315688,-0.43423021
-32.69112396,-0.429812065
-32.38910543,-0.424292442
-32.08707251,-0.418082345
-31.86050438,-0.411842741
-31.75127088,-0.406096423
-31.64203217,-0.400784685
-31.53279867,-0.396197679
-31.552896,-0.393362739
-31.60740954,-0.391849796
-31.66192568,-0.391527563
-31.71172571,-0.39244912
-31.74025561,-0.394712493
-31.76878415,-0.397969645
-31.79731405,-0.402028208
-31.81795392,-0.406414745
-31.82399621,-0.410661254
-31.83003821,-0.414926304
-31.8360805,-0.418933342
-31.80656165,-0.422439993
-31.76410094,-0.425214055
-31.72164226,-0.427073334
-31.67366507,-0.428294922
-31.58870604,-0.431098402
-31.50374295,-0.432795075
-31.41878392,-0.433436326
-31.17997041,-0.432352788
-30.80374144,-0.429767387
-30.42749453,-0.426537104
-30.05124762,-0.422846068
-29.65571685,-0.417287663
-29.25863417,-0.411504076
-28.86157042,-0.405776591
-28.50620458,-0.400429081
-28.25129942,-0.395830311
-27.9963821,-0.391544632
-27.74147694,-0.387575779
-27.47402819,-0.385148067
-27.20102035,-0.383485129
-26.92799949,-0.38191762
-26.6354714,-0.380185773
-26.14458017,-0.376986973
-25.65371233,-0.373433027
-25.16282109,-0.369357452
-24.63664495,-0.364841955
-24.07264818,-0.359753327
-23.50867831,-0.353698244
-22.94468154,-0.346565727
-22.41766541,-0.339034227
-21.89571932,-0.330387749
-21.37379812,-0.320492342
-20.86192397,-0.309332665
-20.37630709,-0.296911648
-19.89066705,-0.283323475
-19.40502701,-0.268644877
-18.8952914,-0.253635959
-18.37401532,-0.238063181
-17.85276409,-0.221735566
-17.32413719,-0.204826225
-16.69907848,-0.18793476
-16.07398997,-0.170708716
-15.44893126,-0.153292052
-15.11713242,-0.135037462
-15.11713242,-0.115979763
-15.11713242,-0.097146078
-15.11713242,-0.078664644
-14.10922318,-0.06168499
-12.92349084,-0.045477222
-11.73770196,-0.029970098
-10.73717016,-0.015581906
-10.27601298,-0.003011963
-9.814877781,0.008566197
-9.353720594,0.019069608
-8.88062493,0.02917574
-8.401162634,0.038468266
-7.9217232,0.046498083
-7.440059836,0.053222071
-6.918311867,0.058497373
-6.396539018,0.062459689
-5.87476617,0.065136662
-5.355901322,0.066482957
-4.84054384,0.066560893
-4.32521093,0.065610994
-3.809853448,0.063784613
-3.340439886,0.061007234
-2.879465764,0.057712206
-2.418513622,0.05420134
-1.970699916,0.050812097
-1.564398686,0.047970509
-1.158078081,0.045835738
-0.751776851,0.044751344
-0.364696911,0.045994054
0.011382164,0.049511559
0.387479173,0.055107127
0.758898356,0.063050479
0.99538497,0.072493629
1.231860309,0.084834675
1.468346924,0.100253642
1.671098472,0.118976585
1.828931246,0.141088021
1.986756494,0.166418115
2.144589268,0.194860108
2.267129224,0.226992083
2.382354723,0.261934243
2.497580222,0.299174883
2.592417555,0.338153196
2.616654253,0.378045565
2.640889795,0.418747952
2.665126493,0.459649721
2.674413452,0.500051415
2.674413452,0.539301291
2.674413452,0.576752846
2.674413452,0.611738239
2.674413452,0.643834222
2.674413452,0.672218852
2.674413452,0.696351578
2.674413452,0.715743792
2.674413452,0.730007377
2.674413452,0.738900034
2.674413452,0.742255275
2.655019069,0.739999987
2.630740199,0.73222026
2.606460172,0.719110049
2.570171842,0.70096795
2.485231313,0.678189795
2.400294834,0.651308706
2.315354304,0.620920452
2.180022176,0.587307541
2.010435038,0.551308199
1.8408479,0.513929455
1.671268849,0.475929123
1.393676844,0.438384177
1.114631355,0.401686625
0.835572559,0.366498888
0.451937573,0.332904885
-0.099768945,0.301108297
-0.651449156,0.272359511
-1.203155674,0.246975635
-1.999861522,0.225296313
-2.866360838,0.207322886
-3.732818837,0.193004145
-4.625381018,0.182178115
-5.644042956,0.174464091
-6.66275347,0.169774079
-7.681415408,0.167739718
-8.841269811,0.168540278
-10.10902108,0.171572028
-11.3768328,0.175889639
-12.64458407,0.181004089
-13.98891223,0.187335395
-15.33608472,0.193564507
-16.68332145,0.199239946
-17.98850706,0.204252849
-19.20159557,0.208601009
-20.41468409,0.211460375
-21.62771476,0.212645179
-22.68988064,0.212335538
-23.6901812,0.210304915
-24.69052946,0.206446272
-25.66928548,0.200732446
-26.46284558,0.192507301
-27.25636784,0.182848646
-28.04992794,0.17198373
-28.75076519,0.160426745
-29.30408431,0.14861564
-29.85737704,0.13645614
-30.41069616,0.124263028
-30.8205226,0.112828246
-31.16052906,0.10221019
-31.5005193,0.092460895
-31.84267952,0.083901115
-32.2123261,0.077494158
-32.58199029,0.07261791
-32.95163687,0.069405676
-33.35263504,0.066920691
-33.7895459,0.065038184
-34.22647759,0.064891593
-34.66338845,0.066387725
-35.07914427,0.069713788
-35.49156711,0.074375388
-35.90397028,0.080057768
-36.28804495,0.086627334
-36.59150741,0.094057544
-36.89498434,0.101468511
-37.1984468,0.10845538
-37.41379885,0.114785058
-37.58354692,0.119950107
-37.75330307,0.123447383
-37.91587859,0.124888279
-37.95228137,0.123872205
-37.98868242,0.120145579
-38.0250852,0.113458493
-38.04506229,0.103751797
-38.04506229,0.090940321
-38.04506229,0.074836349
-38.04506229,0.055487351
-38.01941055,0.033475528
-37.98905972,0.008643633
-37.95871034,-0.018801541
-37.91948562,-0.048649826
-37.85283224,-0.080793557
-37.78617568,-0.114288132
-37.7195223,-0.1486175
-37.60652214,-0.183632683
-37.46715532,-0.218612635
-37.32779514,-0.252787771
-37.18824711,-0.285645318
-37.04289303,-0.317066309
-36.89753203,-0.346234658
-36.75217795,-0.372779425
-36.5839475,-0.396264305
-36.3843283,-0.416426419
-36.18469959,-0.433340354
-35.98508039,-0.446980683
-35.7681116,-0.457309021
-35.54703879,-0.464565381
-35.32595544,-0.469017354
-35.11895041,-0.470958831
-34.99152718,-0.47066268
-34.86411003,-0.468681107
-34.7366868,-0.465468677
-34.59139349,-0.460976717
-34.43134767,-0.455755874
-34.27130948,-0.450667515
-34.11126366,-0.446105818
-34.06850895,-0.442499632
-34.04474799,-0.44003963
-34.02098816,-0.438898939
-34.016888,-0.43913801
-34.10174825,-0.440625099
-34.18660445,-0.443476916
-34.27146471,-0.447543156
-34.34938941,-0.452507442
-34.42219497,-0.458121441
-34.49499706,-0.464145678
-34.56780263,-0.470248257
-34.62292904,-0.476641865
-34.67755707,-0.482483173
-34.7321825,-0.487478812
-34.73952208,-0.490965522
-34.66682871,-0.49247644
-34.59413188,-0.492652877
-34.52143851,-0.491471462
-34.3237358,-0.489533638
-34.08730112,-0.486568771
-33.85085517,-0.482571991
-33.54631917,-0.477239299
-32.87929717,-0.46858605
-32.21230698,-0.459601076
-31.54528498,-0.450532385
-31.02586679,-0.442494559
-30.62541499,-0.43551615
