time,hip_angle_l,hip_angle_l_velocity,hip_angle_l_velocity_filt,knee_angle_l,knee_angle_l_velocity,knee_angle_l_velocity_filt,hip_angle_r,hip_angle_r_velocity,hip_angle_r_velocity_filt,knee_angle_r,knee_angle_r_velocity,knee_angle_r_velocity_filt,thigh_imu_l_accel_x,thigh_imu_l_accel_y,thigh_imu_l_accel_z,thigh_imu_l_gyro_x,thigh_imu_l_gyro_y,thigh_imu_l_gyro_z,shank_imu_l_accel_x,shank_imu_l_accel_y,shank_imu_l_accel_z,shank_imu_l_gyro_x,shank_imu_l_gyro_y,shank_imu_l_gyro_z,foot_imu_l_accel_x,foot_imu_l_accel_y,foot_imu_l_accel_z,foot_imu_l_gyro_x,foot_imu_l_gyro_y,foot_imu_l_gyro_z,thigh_imu_r_accel_x,thigh_imu_r_accel_y,thigh_imu_r_accel_z,thigh_imu_r_gyro_x,thigh_imu_r_gyro_y,thigh_imu_r_gyro_z,shank_imu_r_accel_x,shank_imu_r_accel_y,shank_imu_r_accel_z,shank_imu_r_gyro_x,shank_imu_r_gyro_y,shank_imu_r_gyro_z,foot_imu_r_accel_x,foot_imu_r_accel_y,foot_imu_r_accel_z,foot_imu_r_gyro_x,foot_imu_r_gyro_y,foot_imu_r_gyro_z,insole_l_force_y,insole_l_cop_x,insole_l_cop_z,insole_r_force_y,insole_r_cop_x,insole_r_cop_z
66.17,-31.785200234921,151.896594314521,128.601157700609,-37.1489256884609,108.724305302815,71.9919609480896,-31.0617436098092,-219.509523213915,-257.89413180877,-74.2123006349688,37.7878657023959,-78.0988873353648,2.77331237126614,8.26668291531711,1.59801834409702,-8.01214884495453,79.584701397314,-163.525524576589,-5.17161933558527,9.6044235166682,1.56614797865512,-54.4455191462288,58.6034377533976,-52.1795473731461,0.965222485475983,9.28012462399432,0.22218731317261,-105.147497564546,32.1006625903107,2.59751895921886,3.6479847381691,7.54107090947489,1.63797504365408,-12.1224055301269,-103.853014211801,202.162726005276,-8.37079440895477,0.652214397764284,-0.411585146350164,96.6454123180792,-39.9477589334462,252.565795812806,10.64844419551,13.0342597462712,-2.29136720486634,-25.2539194973614,-156.744723472255,401.966090449039,630.333404392414,0.112632953850557,-0.00283906731374067,0,0,0
66.175,-31.0083815990596,155.363727172428,134.449423974664,-36.5790918498208,113.966767728125,81.6723275257005,-32.110215714588,-209.69442095595,-250.77411008257,-73.8970063454993,63.0588578939671,-52.6867191387653,2.9169120189082,7.98477257956508,1.67583482444075,-6.92263859114619,81.6047103969649,-165.32343460808,-4.44581835384116,9.88759721443064,1.80217533856957,-54.189128098635,61.4115188820232,-49.2415100441195,1.11261117994638,9.47618853442244,0.183830564861658,-106.067256945589,31.7502090428472,-1.20164778723654,3.89416816905617,6.93780496794231,1.4559417744997,-8.52807957775834,-103.331263701606,193.573565439075,-7.81893492598369,0.452833156268304,-0.437968941873441,96.921700970235,-36.8826359401237,269.113421527765,10.0819834934624,12.9298407468231,-1.01405947243907,-10.8444705335473,-150.596849847303,413.154936875469,612.284385889351,0.114244493714925,-0.00393881098448023,0,0,0
66.18,-30.2172777190348,158.220776004644,139.868084390551,-35.9880933944679,118.199691070345,90.4548947698626,-33.1079767042791,-199.552197937842,-242.901029855683,-73.4566348174499,88.0743056097092,-27.095475229669,3.06085555717077,7.71667809519012,1.74698228084646,-5.98270294585233,83.2165039138246,-166.59295413293,-3.74452433434702,10.1353095222247,2.02322172393095,-53.7396977983004,63.8218949323504,-46.7788947991536,1.20610656788419,9.66332321658902,0.111771021837228,-106.389963340573,31.3478580704782,-5.05515330875822,4.10046476240936,6.37447012112494,1.2729471965882,-4.77730043561739,-101.507705608838,184.597519232452,-7.32384088311212,0.284659205179624,-0.421147958484072,95.9572062420916,-33.5130321762712,284.987878585465,9.52911643505605,12.8850558326995,0.337942261989311,3.67571032212736,-142.739191730233,422.336487964649,595.442908923535,0.115738201691162,-0.00506043429728686,0,0,0
66.185,-29.4149858768218,160.458368442752,144.805245072371,-35.3809199445224,121.434689989226,98.2964016454293,-34.0538078104882,-189.16622124199,-234.36436059595,-72.8927757500421,112.771813481649,-1.43688964768503,3.20302051951396,7.46408169205943,1.80773764601255,-5.19622795738363,84.3733459155517,-167.364336518016,-3.07503372167243,10.3448415331881,2.22332379331149,-53.0893048807335,65.7847231083046,-44.8043979593776,1.24413482941434,9.83617941630858,0.00437281676412754,-106.096612413454,30.8996134388217,-8.88331867107311,4.2662740228587,5.85337250741887,1.09101004959799,-0.934020511929284,-98.3724607470076,175.274143784852,-6.89002251541623,0.142703204478693,-0.364275818084141,93.7586217768031,-29.861133691415,300.170664894311,8.98767892057216,12.9079322538168,1.73132629513412,17.9814210966945,-133.223889163897,429.786401039836,579.781694961777,0.117182525625515,-0.0062345875883924,0,0,0
66.19,-28.6045993941135,162.077296541795,149.216745402686,-34.7624442042558,123.69514805343,105.164770893876,-34.9468833138135,-178.615100665208,-225.25511496953,-72.2072890118077,137.097347647017,24.1865937380162,3.34121240286575,7.22837305436721,1.85464735450394,-4.56571009412993,85.0274810365379,-167.672589889533,-2.44392438500264,10.5147573871706,2.39739298872294,-52.2314689433812,67.2493673102366,-43.3239686098213,1.22656895112603,9.99069966300423,-0.138392552571999,-105.170261599292,30.402066355904,-12.6195568081668,4.39153280089218,5.37547747059744,0.911713413327608,2.93699875174575,-93.9404997354644,165.644535307795,-6.51997949524889,0.0239420679216229,-0.272612722974253,90.359312133116,-25.9410110956718,314.652327693338,8.45185728244953,13.0089382237803,3.12963763269148,31.7616558718314,-122.144820122511,435.786121024045,565.289258885756,0.118641559879359,-0.00747014576652805,0,0,0
66.195,-27.7891576212564,163.088354571582,153.066992447395,-34.1373658056003,125.015679731199,111.039542544244,-35.7867433626906,-167.97200977559,-215.664285374292,-71.4022707245725,161.003657447184,49.682346569189,3.47318887139857,7.01062333501971,1.88467311091905,-4.09246107152782,85.1318274321742,-167.556621368198,-1.8569840235044,10.6447751751806,2.5414494818998,-51.1619187582731,68.1658301513455,-42.3365956924189,1.15468319786382,10.1241245809194,-0.314768384189901,-103.597139593855,29.8436386376614,-16.2108164374963,4.47672253686681,4.94054029027901,0.736194555230573,6.77207536656676,-88.2522189127128,155.751794057129,-6.21444645955143,-0.0727237350408787,-0.153284215733906,85.8193560359165,-21.7590534594069,328.431185908997,7.91284999161003,13.2001061685854,4.49401912137128,44.7266705883112,-109.636124778137,440.611943527502,551.9438502783,0.12017330015428,-0.00875475590149977,0,0,0
66.2,-26.9715978108621,163.511962078538,156.329607043785,-33.5101588644211,125.441388235615,115.912116806243,-36.5732645061325,-157.304228688064,-205.681410578116,-70.480028804344,184.448384045338,74.9676430430126,3.59668540289951,6.81157505183713,1.89532400103749,-3.77684641187456,84.6418572111016,-167.058383100754,-1.3191654532834,10.735614320453,2.65277800312811,-49.8793458597993,68.4863954098117,-41.8342957559751,1.03107688905858,10.2349423461458,-0.521187723112032,-101.367974125261,29.2061523372221,-19.6175181039508,4.52287975786333,4.54727481012815,0.565171949961933,10.5103190522619,-81.3734680815223,145.641304376924,-5.97264304727516,-0.146658869791678,-0.0149374071230862,80.2250889935018,-17.3152575417882,341.51160143915,7.35967645325419,13.4939230595939,5.78409155454236,56.6142517314057,-95.8691545151418,444.52511980399,539.699486263217,0.121822022981658,-0.0100636314082578,0,0,0
66.205,-26.1547099003883,163.377582094914,158.987867113615,-32.8850242124383,125.026930396662,119.785795802375,-37.3066290148958,-146.672901752801,-195.393304079962,-69.4430691264902,207.39193557096,99.9693085197093,3.70944237027964,6.63164739243498,1.8847692405893,-3.61852506765556,83.5175953950351,-166.222032589507,-0.834562824685928,10.7888327097624,2.73000303677471,-48.3860837769247,68.1674391594693,-41.8023002898041,0.859576359323326,10.3227923210955,-0.752388558191305,-98.4794434351344,28.466641621934,-22.8129876276627,4.53160683693553,4.19355167024174,0.399007429449035,14.0951226366011,-73.3949830955007,135.360807156858,-5.79252966077559,-0.195798578019483,0.132698422556732,73.6880653895699,-12.6052983709973,353.901861203222,6.78003909607658,13.9020522681619,6.95901012009388,67.1951295990752,-81.0481555065353,447.763443543324,528.488056399833,0.123615074071305,-0.0113703816380949,0,0,0
66.21,-25.3410951591009,162.722948257618,161.034938852396,-32.2658471923965,123.835404008468,122.675618120855,-37.9872939982849,-136.132996677945,-184.882968610827,-68.2940930265068,229.795219996878,124.622946301276,3.8092341134301,6.4709551462535,1.85192667427375,-3.61666015812036,81.7256639633992,-165.093113380036,-0.406400517372395,10.8066653161815,2.77308715968668,-46.6886614300115,67.1713533819648,-42.2194308675863,0.645123931120463,10.3883349666971,-1.00164510886795,-94.9356508936081,27.5993162982828,-25.782415266597,4.50507961322421,3.87661711053194,0.237798650511039,17.4753992505462,-64.4311925724426,124.960260803618,-5.67108475223025,-0.217028158964498,0.279333760718421,66.3433554785084,-7.62326381328922,365.611760818498,6.16113680924918,14.4339813022566,7.97873449053187,76.277495288985,-65.4050562314914,450.534635457515,518.232176303874,0.12556658976786,-0.0126522002313169,0,0,0
66.215,-24.5331295686662,161.593118086629,162.473891558737,-31.6561618061218,121.937077254708,124.607984795231,-38.6159612282867,-125.733446000108,-174.228713550568,-67.0360063495244,251.617335396005,148.871775860571,3.89390099895825,6.32933848351188,1.79652312184707,-3.77007635662559,79.2412957965269,-163.717756403166,-0.0370255784515911,10.7918737295655,2.78326139688156,-44.7981931880929,65.4685136827217,-43.0586406164648,0.393661732178123,10.4330998716508,-1.26108317563079,-90.7495221993362,26.5775859022272,-28.5213935601068,4.44604834297302,3.59332271349337,0.0814944293198241,20.6065440611277,-54.6183865713121,114.491505241699,-5.60455017193861,-0.206613282944475,0.414703108129625,58.3470989426993,-2.36489327409807,376.650005369334,5.49040806441013,15.0956852943325,8.80552986417861,83.7105788925264,-49.1937383927507,453.011701328195,508.864371369656,0.127685038599483,-0.0138918779154046,0,0,0
66.22,-23.7329327054853,160.039372636334,163.31749686214,-31.0591218884907,119.407983526323,125.620079960098,-39.1935484646185,-115.51744726647,-163.503484276208,-65.6719397402526,272.813321854606,172.665131747116,3.96138567612527,6.20640019385632,1.71912377439431,-4.07734690874473,76.0502439815925,-162.141897827429,0.272104662456894,10.7476132534292,2.76289997679386,-42.7305839648809,63.039213956973,-44.2876927325373,0.112016135605014,10.4593224692504,-1.52204396858549,-85.9440304629902,25.3760581388103,-31.0341113384303,4.35782865482176,3.340356081805,-0.0699767613919809,23.4511119317595,-44.1122552428846,104.007759487552,-5.58861642049862,-0.160653812663409,0.529183945260893,49.8732552138893,3.16887972872008,387.021561145342,4.7561712756504,15.8884109965254,9.40568969418294,89.3872312557356,-32.6841336842105,455.33029529633,500.347809104609,0.129976258744279,-0.0150801744075382,0,0,0
66.225,-22.9423427785488,158.117985387435,163.587817867586,-30.4774798483206,116.328408034143,125.759094009849,-39.7211629384492,-105.522894766232,-152.774404877758,-64.2052793406746,293.332079915856,195.956686965119,4.00977467965923,6.10154681693352,1.62112903576846,-4.53680169339887,72.1505147201224,-160.410506815106,0.520434022810732,10.6773425964097,2.71535361087085,-40.5065435970866,59.875486256104,-45.8699417191781,-0.192221740963403,10.4698009671861,-1.77546539219234,-80.5531659149712,23.9724344793332,-33.3313037106994,4.24427975441113,3.11446239360363,-0.216576454832911,25.9792151998906,-33.0848266316403,93.5629958907377,-5.6185843887457,-0.0755088871371932,0.614415713246894,41.1095224022839,8.968317633293,396.725103149567,3.94808475789318,16.8077188967457,9.75143856702447,93.2454315074641,-16.1564135736711,457.587984163445,492.684632332902,0.132432531250999,-0.0162164008861577,0,0,0
66.23,-22.1628983496587,155.888885777723,163.315598179271,-29.9135733738309,112.78129489772,125.081261499159,-40.2000775024069,-95.7829127913694,-142.10252853242,-62.6397065561825,313.11455689783,218.702477180219,4.03734623561098,6.01403033484899,1.50473843534262,-5.14645618077069,67.5538566056804,-158.566816605424,0.708331509537903,10.5847595385271,2.64475553220848,-38.1514187618999,55.9827239290789,-47.7651813036758,-0.51081299100819,10.4677608514116,-2.01224654813196,-74.6225833048843,22.3492373159461,-35.4280759609035,4.10976799909034,2.91264713002865,-0.358036102041706,28.1686581391072,-21.7208542913921,83.2112422872202,-5.68941125933115,0.0519987342640498,0.663878606690927,32.2524413223355,15.0114671772746,405.750705688608,3.05750706201405,17.8430511093179,9.82292881371536,95.2686271518152,0.104560649744917,459.845189689608,485.906003984103,0.135019118242103,-0.0173069082732284,0,0,0
66.235,-21.39582712303,153.414245325874,162.539464856586,-29.3693203495599,108.850604854288,123.650730157899,-40.6317097924308,-86.3264580048554,-131.542783301663,-60.9792450821498,332.092294806838,240.858812092606,4.04262461138191,5.94298772540592,1.37288245026743,-5.90386869659999,62.2869449072046,-156.651555187757,0.837195032682618,10.4736325793623,2.55581321970495,-35.6948613389449,51.3810301028189,-49.9305248050575,-0.834949195373428,10.4565927104082,-2.22355233152443,-68.209879706098,20.4953156643415,-37.3417315788225,3.95911497950661,2.73235110287968,-0.493759074607715,30.0048358918316,-10.2137264730605,73.0058665060798,-5.79289381080065,0.229572181340131,0.673384697086655,23.5017575443075,21.2612297922051,414.077917015719,2.08079892005574,18.9826844938917,9.61034302038626,95.4848123556047,15.8144685037784,462.127491530542,480.048829854108,0.137674240172252,-0.0183582959730517,0,0,0
66.24,-20.6420420384753,150.757016911086,161.30496309678,-28.846222076668,104.619654578489,121.538281138458,-41.0176045762717,-77.1789567682353,-121.144095321882,-59.2283129714248,350.186422145323,262.380167232464,4.02444060371494,5.88747662333727,1.22912420961246,-6.80593931865741,56.3922063365305,-154.702177431252,0.909532275280029,10.3476878043604,2.45359588462177,-33.1703583986639,46.1062211334453,-52.321288870711,-1.15536305555148,10.4396412062897,-2.4010777902197,-61.3844760418842,18.4070887568608,-39.0897400793562,3.79753021471352,2.57159025220087,-0.622755244625737,31.4804349039737,1.2390113763043,62.9988958224261,-5.91531374705848,0.47131568854498,0.641375699159373,15.0541800478146,27.6632005984893,421.67434389793,1.02188023411045,20.2159458505418,9.11543051901063,93.9642706290019,30.6944823305848,464.428908952117,475.127202696313,0.140331690389714,-0.0193678921154286,0,0,0
66.245,-19.9021447379958,147.979460095606,159.66344385834,-28.3453747319299,100.169468947412,118.819923878793,-41.359419289553,-68.3629426561453,-110.949666370754,-57.3917771870719,367.30715686986,283.217152917749,3.98199676474806,5.84650647370462,1.07753408274715,-7.84866745088814,49.9282374075967,-152.752108390794,0.928925570760307,10.210702089805,2.34332461496834,-30.6146505345576,40.2104250988327,-54.8918593342054,-1.4625315839877,10.4202143932397,-2.53729228512331,-54.2270946718297,16.0894980864688,-40.6879781884383,3.63052938540054,2.42905449335728,-0.743616172146905,32.5949784167265,12.4404109312138,53.2404174186648,-6.04534554362153,0.782073074164724,0.569056565462736,7.09674574022133,34.1445455879874,428.494848753581,-0.116769362741804,21.518977198965,8.35212123554878,90.8159544422073,44.4760579752259,466.715748878889,471.107313437029,0.142951584843326,-0.0203174172160684,0,0,0
66.25,-19.1764363029233,145.141687014647,157.670828756129,-27.8674888445876,95.5771774685476,115.575391688324,-41.6589125910657,-59.898660302584,-100.997378678646,-55.4750078403665,383.353869341426,303.314656912624,3.91493478851859,5.81906569106023,0.922541095071508,-9.02688637483996,42.969777947511,-150.830016689089,0.90003121870966,10.0665159417288,2.23016852146982,-28.0670623962936,33.7622280313057,-57.5965274824377,-1.74688097217994,10.4015086676602,-2.62562272002299,-46.8288408741464,13.5566478575404,-42.1493680119041,3.46383967609322,2.30416205001833,-0.854535509644229,33.3542638700572,23.1990267052075,43.7780954155184,-6.17896873492371,1.15211186578006,0.460377317536777,-0.199930979732705,40.6141463195113,434.481431914065,-1.33978799956043,22.8511161799802,7.34720396395179,86.1825460296276,56.9057236738655,468.9306142232,467.89563798122,0.145537919338669,-0.0211747079246603,0,0,0
66.255,-18.4649349823472,142.300264115343,155.386279359733,-27.4129164167919,90.9144855592355,111.886566312881,-41.9179356131245,-51.8046044118139,-91.3202967120473,-53.4839291751604,398.21573304159,322.610253310558,3.82340124211412,5.80414625483122,0.76876601489975,-10.3339919731013,35.6072107821436,-148.959146077667,0.828599264380472,9.91894868886121,2.1190471416777,-25.5687630493831,26.8463347732875,-60.3902949927402,-1.99900730776489,10.3864364492302,-2.66059560248796,-39.2899070568612,10.8321208387924,-43.4830177825476,3.30329428699041,2.19706805534549,-0.95337512263962,33.7697389813217,33.3338355463495,34.6568264717741,-6.31172943253413,1.57166519063137,0.321842413725155,-6.68818258747951,46.9641759877464,439.56383615605,-2.65057696276327,24.1704513154576,6.14059320324475,80.2343353744524,67.7500285974441,470.996210969124,465.345069883319,0.148128786134138,-0.0219057083176769,0,0,0
66.26,-17.7674004587211,139.506904724957,152.870800455879,-26.9816851649674,86.2462503647346,107.835861299221,-42.138425448681,-44.0979671112075,-81.9472336020787,-51.4250643359173,411.772967847824,341.032962351492,3.70810667536803,5.80076770388324,0.620841870381403,-11.7616798723783,27.9455694017375,-147.156741122525,0.721412888885293,9.77175831510093,2.01443789483096,-23.1619658088426,19.5627265509021,-63.2296548492052,-2.20997543206032,10.3775168227156,-2.63798295041313,-31.7179251243671,7.94896107690845,-44.6939449131397,3.15471851595747,2.108628569702,-1.03777302311556,33.8578599913937,42.6790241422246,25.9185404564539,-6.43613442232181,2.03404609240514,0.16216834815183,-12.2492002370782,53.0731806357072,443.66087200255,-4.04857141557297,25.4382963265175,4.78412768273243,73.1621533539931,76.8007734132045,472.818673619773,463.27809841054,0.150771006782321,-0.0224889990381227,0,0,0
66.265,-17.0833640288854,136.807285967263,150.18580880603,-26.5735392185939,81.6291892747639,103.504594961596,-42.3224003115527,-36.7949725743807,-72.9033490442785,-49.3055710527925,423.898656625335,358.502434429453,3.57037227259682,5.80800252221727,0.483228599757806,-13.2997013265313,20.1030478271375,-145.433608095947,0.586158739711163,9.62860766176383,1.92018728490365,-20.8890694575761,12.0253131580098,-66.0733623627329,-2.37168122333439,10.3767924496772,-2.55496489910365,-24.2259956229273,4.9493170656629,-45.7834281048642,3.02380998810705,2.0403233824315,-1.10528499622477,33.639469632881,51.0884953406008,17.6021365486837,-6.54444469380236,2.53127651132181,-0.00828677960243307,-16.7979259793625,58.8106282641572,446.682422754164,-5.53229181097586,26.6165261570776,3.33918975167441,65.1696971646411,83.8805699086656,474.290240673483,461.525107354004,0.153501403036809,-0.0229249508774093,0,0,0
66.27,-16.4121639240255,134.240020972103,147.391700331205,-26.1879854822834,77.1107472621748,98.9713841601091,-42.4719557350426,-29.9110846979973,-64.2107459470898,-47.1332655927338,434.461092012138,374.928616773906,3.41215779297057,5.82500441025647,0.360029481405552,-14.9356443043996,12.2090211553237,-143.793853395882,0.431227591358289,9.49302618263237,1.83932646142841,-18.7917373105439,4.36009365553374,-68.8832138741694,-2.47726479207506,10.3857651839661,-2.41032105365188,-16.930423825443,1.88373956406119,-46.7499964863972,2.9160156403474,1.99414291727769,-1.15354825653131,33.1392244542681,58.4399459096044,9.74352970400074,-6.62895895951898,3.05405717128305,-0.178273655667005,-20.2865304488761,64.0427637639297,448.53205012818,-7.0994187900774,27.6688913853869,1.87343881050681,56.4656668154599,88.8486744154639,475.291243956468,459.967290705451,0.156344825928724,-0.0232359663301154,0,0,0
66.275,-15.7529848558484,131.835813635158,144.546449372525,-25.8243447493406,72.7281465884241,94.3105899423525,-42.5892611408063,-23.4610811526893,-55.889034896241,-44.9166326549996,443.32658754598,390.211943674134,3.23606472650457,5.85103997968323,0.254817849387264,-16.6547435026004,4.40160140310772,-142.23483838502,0.265445945761587,9.36836674982444,1.7738953082939,-16.9099091957323,-3.29714458126146,-71.6248500352144,-2.52155517874216,10.4053528013219,-2.2046536678852,-9.94819500651087,-1.18987138232315,-47.5910211351208,2.83640800378878,1.97244616627476,-1.18045301930308,32.3850919733832,64.6383757445749,2.3757691944263,-6.6821384862034,3.59209952062182,-0.336522399147988,-22.7061312943145,68.6394793739706,449.11008724918,-8.74647143245314,28.5623766350469,0.456723256556304,47.2561817569454,91.6069230218191,475.691512433542,458.576344495434,0.15931811504861,-0.0234577043685402,0,0,0
66.28,-15.1049007636445,129.616818440895,141.704273600916,-25.4818065527477,68.5076393186355,89.5908453847285,-42.6765561153938,-17.4589949175188,-47.9558386034661,-42.664819321776,450.362666645143,404.244071287969,3.04530949626048,5.88552314313055,0.170483228713299,-18.4397221673629,-3.17522896991963,-140.747381133392,0.0977468979427905,9.25775804732548,1.72478379406363,-15.2807452325992,-10.8035430890309,-74.2685953821988,-2.50151692549785,10.435868770257,-1.94063215115604,-3.39422605385781,-4.20767388907596,-48.3048304034395,2.78956323056046,1.97779779578129,-1.18430681538743,31.407928404871,69.6189015556569,-4.47081871996376,-6.70115910931421,4.13048159052949,-0.472595206680513,-24.0864980379453,72.4817917617359,448.31707791658,-10.4730458631447,29.2645989389082,-0.843450122154319,37.7379544975702,92.1054798350761,475.351413696802,457.433466181023,0.162424969206617,-0.0236228971371599,0,0,0
66.285,-14.4669196524529,127.596222238431,138.914397194966,-25.1594866548516,64.4639795792703,84.8736947082963,-42.7361457757142,-11.9179320640891,-40.4272128192937,-40.3876116939087,455.441525573864,416.909156786614,2.84366320099224,5.92805011676869,0.109106230547801,-20.2706700318157,-10.3748447102432,-139.316222311157,-0.0632035095510413,9.16405412751365,1.69160393045249,-13.9375095293618,-18.0122455981629,-76.7903363380661,-2.41666037697221,10.4770262993526,-1.62323387557241,2.62155991479952,-7.1016448768275,-48.8932282724973,2.77944325802903,2.01279340589159,-1.16397685134455,30.241137914905,73.348766500758,-10.7685167632235,-6.7149357461348,4.62897381818011,-0.577335285623794,-24.4936170998174,75.4694221173142,446.057401489237,-12.3098304976562,29.7258475471801,-1.96598980470914,28.0926569520488,90.348007859203,474.122845026425,456.723598977901,0.165641525548528,-0.0237453594993856,0,0,0
66.29,-13.8380293602415,125.778058442049,136.219943014346,-24.8564860116437,60.6001286414754,80.2123709526203,-42.7703946842777,-6.84978171268779,-33.3179655382949,-38.0953934281251,458.443653155832,428.085659689623,2.63535675480708,5.97843176008205,0.0718711156727934,-22.124965140363,-17.0514866199843,-137.920755123604,-0.209400982530918,9.08978372908767,1.67260921191668,-12.9084157898406,-24.7757533664636,-79.1724264070496,-2.26937220874143,10.5279672237111,-1.25994330158995,7.9972741319516,-9.80168295895904,-49.3642578501856,2.80928456376017,2.07988239349002,-1.11899768024074,28.9204048467634,75.8284605227284,-16.4921831006744,-6.76095690625281,5.05113148611043,-0.643978620003137,-24.0251486234467,77.5279186326392,442.24291299296,-14.2925770717167,29.9064576786006,-2.86112748059451,18.4828249461769,86.3957998505986,471.850524188354,456.704601555976,0.168907666581593,-0.0238076190765304,0,0,0
66.295,-13.2172430750566,124.157257037088,133.656981642256,-24.5719500026712,56.9072017945479,75.6507371960594,-42.7817188863611,-2.26484041668932,-26.6418624779368,-35.7990860220412,459.261481217209,437.64862165311,2.42495320104154,6.03671917433927,0.0590236573759918,-23.97725204478,-23.0639540015204,-136.535998897074,-0.333889444850277,9.0371029456263,1.6646797229835,-12.2154735027331,-30.9494762095845,-81.4045912624585,-2.06512154334619,10.5873158443648,-0.86086266374333,12.6421356634613,-12.2380271756712,-49.7350235314441,2.88149617795359,2.18119797640586,-1.04963469675732,27.4834813516972,77.0918934698664,-21.6193429371677,-6.81462462809257,5.4168162858887,-0.669143030745759,-22.8039815249365,78.614752551912,436.796429182703,-16.3864469004964,29.8227494897896,-3.49547473375559,9.04951310384805,80.3703766498284,468.373908189901,457.662544067941,0.172133566311802,-0.02376150497821,0,0,0
66.3,-12.6036434435211,122.719926307219,131.253761364902,-24.3051266942717,53.3646616799383,71.2224135482178,-42.7725757783398,1.82862160426136,-20.4117134882018,-33.5100713408179,457.802936245065,445.47236062304,2.2171921883935,6.10321825308503,0.0698796845355003,-25.7994935516146,-28.2793680373559,-135.133774276415,-0.431106377913178,9.00775569920771,1.66338934916868,-11.8733902671566,-36.3953823340436,-83.4847891879326,-1.81250076402266,10.6532576702629,-0.438685090437088,16.4794712609397,-14.343943751589,-50.0343683388732,2.99756998357889,2.31840366882661,-0.956898153176319,25.9700045393654,77.2055932838332,-26.1304365894969,-6.8220654613897,5.76088812626945,-0.653445859312804,-20.9702676232231,78.7238659919015,429.654903377122,-18.5215606583311,29.5078529724029,-3.85487292615758,-0.0882510599421136,72.4540829430532,463.529985854159,459.864120412889,0.175226110435621,-0.023545557184582,0,0,0
66.305,-11.9964241701174,121.443854680497,129.030138452737,-24.0554229028089,49.9407582924755,66.9501089547159,-42.7454516714122,5.42482138551552,-14.6393414309186,-31.2400975172597,453.994764710776,451.433497066916,2.0168147247485,6.17848931378944,0.10288647245089,-27.5611163875397,-32.5768823475615,-133.684016932491,-0.497153396085387,9.00304703592803,1.66316635656735,-11.8885998667867,-40.985641714899,-85.4199658196388,-1.52306895431795,10.7236429861529,-0.0084865011734003,19.4495100399204,-16.0586064580527,-50.3051999849103,3.15800677583978,2.49256480682521,-0.842507062167288,24.421309957902,76.2669333072362,-30.0092367014346,-6.75793173380803,6.09393523672085,-0.602141022313462,-18.6724701208429,77.8882518761971,420.772154336079,-20.6540819570182,28.9774151983653,-3.94547601631744,-8.83234081799633,62.8882908925732,457.157058329157,463.51454133157,0.178125099505275,-0.0231142279616657,0,0,0
66.31,-11.394928100604,120.299213902778,126.99722161066,-23.8224568467051,46.593211220802,62.8451732949877,-42.7028470779968,8.52091868308016,-9.33544180840984,-29.0011699581184,447.78551182867,455.414214796907,1.82837896614628,6.26332902320191,0.155735151640799,-29.2292714299927,-35.851211042586,-132.156148378224,-0.52996105732511,9.02383433876711,1.65755027397218,-12.2584939881381,-44.6061519502617,-87.2266284878847,-1.21097925087549,10.796114955992,0.412693764441868,21.5118197088205,-17.3300663420632,-50.6062716065985,3.36226192703541,2.70405255303814,-0.708807017676905,22.8802025094376,74.401424697301,-33.2434247650509,-6.6116884597821,6.41835606806882,-0.524549386959768,-16.058076494179,76.1802962324371,410.121045797084,-22.7516140784832,28.2444551281121,-3.79313457797887,-17.1030260616208,51.9689602451611,449.099461625149,468.730685819304,0.180835284012805,-0.0224680528215294,0,0,0
66.315,-10.7986809090117,119.249438318588,125.157238330214,-23.60610622194,43.2701249530577,58.9073813693748,-42.6472599083529,11.1174339287943,-4.50934765519982,-26.8054297274394,439.148046136185,457.305647428104,1.65607955370135,6.35873343469503,0.225517884144908,-30.7692255468298,-38.015844757572,-130.520409162114,-0.529323159252502,9.07054095749561,1.63953744915861,-12.9709356114766,-47.1598326972646,-88.9311568313703,-0.892388298946304,10.8682611538309,0.806492903907125,22.6472172009975,-18.1181765979775,-51.0132508877365,3.60871463869299,2.95248611516632,-0.558650153503834,21.3906426929077,71.7591406730236,-35.8252928884719,-6.37166263279145,6.73037707485129,-0.433117730637687,-13.2646843749082,73.7097963182452,397.695051066884,-24.7779162434305,27.3198860696159,-3.44136659243458,-24.8355235343665,40.0394913529852,439.213024595388,475.53652499256,0.1834358981929,-0.0216679913446138,0,0,0
66.32,-10.2074196608918,118.252249624087,123.503624315775,-23.406550605498,39.9111232884331,55.1249562111665,-42.5811669118035,13.2185993098865,-0.168719571067599,-24.6650220297767,428.081539532943,457.011274360614,1.50358354294802,6.46584285761242,0.30891921894637,-32.1448943489216,-39.0058319557157,-128.749053475157,-0.496785573287537,9.14319534351531,1.60199636447616,-14.0041227583979,-48.5695754921825,-90.5697647678042,-0.58466508254532,10.9377856541049,1.15406900799745,22.858984974188,-18.3973121596953,-51.6189528085694,3.89466450604641,3.2367166713718,-0.395248765533916,19.9973064862122,68.51036773526,-37.7525134229524,-6.02718239703596,7.01966034514194,-0.342341348381376,-10.4121603489383,70.6197645986056,383.509178275356,-26.6961326206066,26.2123006870393,-2.94766333819747,-31.9761235147426,27.4810285579317,427.370923615606,483.878961940631,0.186059206610092,-0.0208229013050813,0,0,0
