time,hip_angle_l,hip_angle_l_velocity,hip_angle_l_velocity_filt,hip_angle_l_torque_estimated,hip_angle_l_torque_desired,hip_angle_l_torque_measured,hip_angle_l_torque_interaction,knee_angle_l,knee_angle_l_velocity,knee_angle_l_velocity_filt,knee_angle_l_torque_estimated,knee_angle_l_torque_desired,knee_angle_l_torque_measured,knee_angle_l_torque_interaction,thigh_imu_l_accel_x,thigh_imu_l_accel_y,thigh_imu_l_accel_z,thigh_imu_l_gyro_x,thigh_imu_l_gyro_y,thigh_imu_l_gyro_z,shank_imu_l_accel_x,shank_imu_l_accel_y,shank_imu_l_accel_z,shank_imu_l_gyro_x,shank_imu_l_gyro_y,shank_imu_l_gyro_z,foot_imu_l_accel_x,foot_imu_l_accel_y,foot_imu_l_accel_z,foot_imu_l_gyro_x,foot_imu_l_gyro_y,foot_imu_l_gyro_z,insole_l_force_y,insole_l_cop_x,insole_l_cop_z,hip_angle_r,hip_angle_r_velocity,hip_angle_r_velocity_filt,hip_angle_r_torque_estimated,hip_angle_r_torque_desired,hip_angle_r_torque_measured,hip_angle_r_torque_interaction,knee_angle_r,knee_angle_r_velocity,knee_angle_r_velocity_filt,knee_angle_r_torque_estimated,knee_angle_r_torque_desired,knee_angle_r_torque_measured,knee_angle_r_torque_interaction,thigh_imu_r_accel_x,thigh_imu_r_accel_y,thigh_imu_r_accel_z,thigh_imu_r_gyro_x,thigh_imu_r_gyro_y,thigh_imu_r_gyro_z,shank_imu_r_accel_x,shank_imu_r_accel_y,shank_imu_r_accel_z,shank_imu_r_gyro_x,shank_imu_r_gyro_y,shank_imu_r_gyro_z,foot_imu_r_accel_x,foot_imu_r_accel_y,foot_imu_r_accel_z,foot_imu_r_gyro_x,foot_imu_r_gyro_y,foot_imu_r_gyro_z,insole_r_force_y,insole_r_cop_x,insole_r_cop_z
40.59,-6.30017000826124,138.458720666981,163.518020057618,0.136433853089725,4.22825119133324,5.27907170347362,5.62533912317673,-19.1644313193994,228.19809427642,220.522671392878,0.110601082580079,7.36201987332745,4.36084033147109,4.701833793988,3.04703627516914,11.1126096760157,2.62967126864193,-5.26853548961492,53.9119632310819,-169.944524294063,-5.75688160132917,15.6563171011512,1.27660271371493,32.8408091623409,178.228168699047,212.43216469631,-2.80507425866911,11.1827340068506,0.419416472389472,-16.9442534031165,-1.97620896800013,-161.76455151923,686.042762767515,0.253071442048965,-0.0511731936281816,-3.14974051974224,112.241151026577,134.027894121232,0.127204605218231,2.24561385430006,4.69359789025185,5.13014259692225,-16.1157908029261,174.774115760085,201.325955633377,0.0432595309923788,7.6754626763133,5.9508500548121,6.45095755665656,1.78030341390086,11.2152320107599,-2.11328573123936,-9.34017647009987,-8.92629318533562,-157.131798267141,-5.44092962538075,16.5772779777681,-2.00055184144941,-38.5457513897985,-117.816213526184,172.281819340603,-2.82621973645221,11.5168415598347,-0.287106840873596,-5.23225008405798,4.92150364337482,-177.146155707118,740.0241702599,0.225761499246906,0.0905764605805034
40.595,-3.84617262597504,118.220347203086,159.692931505329,0.11712706066013,4.03469911574882,5.37388564088588,5.79065672468195,-14.8427368786783,212.32485836684,222.559977990806,0.0655802806335583,6.93228950226643,5.54722941928909,6.04089545738211,1.34078154462863,9.04132151851998,1.77792660574652,-3.85852047528186,42.3484744815757,-167.035728187013,-5.83707833906933,13.8532732043725,1.89605337763888,43.1752291342201,218.145591332417,195.778282759466,-3.25081550221904,11.5019722957061,0.218733545267244,-19.1316887816307,-1.86974088777549,-167.087955662326,603.357160752667,0.25638528624037,-0.0501556807320473,-1.19137825342133,94.9790077133518,129.478520378789,0.106798037796043,1.89377727896538,4.48695233885632,4.97277965958995,-13.1298925907416,155.924649699836,197.190967715425,0.00996941301332909,7.16203801532557,6.84064177177701,7.44686233605749,-0.293750148344485,8.53555480833893,-1.70953663778894,-12.6347636101275,-8.21616455826232,-150.184145593612,-3.64341653810145,14.403669844535,-2.42089336339781,-40.9765763055494,-150.000745100318,152.531366900127,-2.99577357296904,11.2976137354135,-0.146032713247235,-3.11256733750933,4.98925602809395,-181.608134751613,693.288829990638,0.227781177215689,0.0892945804461407
40.6,-1.39229225672443,97.9829387579534,155.8680253433,0.0978211888290667,3.84115626923534,5.46869505732076,5.94607803126683,-10.5212485076903,196.452379334807,224.59718744461,0.0205616253970293,6.50257962187731,6.73356193696176,7.3709030116547,-0.36539182720834,6.97013212547966,0.926222556271992,-2.44857269416521,30.785537109561,-164.127070778995,-5.91727125281856,12.0503152814589,2.51547450452945,53.509156333833,258.061110598315,179.12519492342,-3.69653549165664,11.8211953624422,0.0180601872336643,-21.3190198574853,-1.76327788422835,-172.411105971542,520.675501404328,0.259698972418987,-0.0491382163535983,0.766890633047094,77.7176875044233,124.929363562425,0.086392443412545,1.541957480122,4.28031664086301,4.80454406698916,-10.1441367540201,137.076082431599,193.056176964549,-0.023319117605527,6.64863783577315,7.73039106113765,8.43303833852291,-2.36770481427273,5.85600537995964,-1.30580679615492,-15.9291936555937,-7.50606979198565,-143.236824202395,-1.84598916096364,12.2301653546422,-2.84121484235928,-43.4072853131888,-182.183742031521,132.781856213057,-3.16531932471395,11.0783963643503,-0.00496531240552177,-0.992985662997036,5.05700518220157,-186.069901037237,646.555718185055,0.229800758880925,0.088012761435187
40.605,0.63443179470099,80.2936786561422,150.323324586603,0.0793079012589149,3.67129303376562,5.49875332053792,6.02625581162633,-6.85771297425762,181.30725394733,224.702792570438,-0.0237122208254025,6.03169106585499,7.70273450523002,8.47261002723586,-1.84333747691861,4.94038559480566,0.0990209874606159,0.319785403703072,21.1894427525922,-160.057751238568,-5.08689725919938,10.0969714816737,2.84453396734211,60.7207250335577,290.526753242419,162.628310565964,-4.04135888872115,12.0129347929897,-0.0748732225253972,-25.3145795789756,-2.07555639691292,-174.282699812575,448.557477159995,0.262084770544904,-0.0485566635414987,2.36617202736829,61.8817302507872,119.129024106328,0.0658430601276486,1.23250569240161,4.05858388232693,4.61021453635044,-7.61340474603161,120.710536585027,187.375474205888,-0.0562233028536578,6.09943769609366,8.43752061838601,9.22578843343033,-3.96960197443851,3.40165630770344,-0.870919634559923,-18.4415144334888,-6.65114677186995,-135.683034648031,-0.0143979531493253,10.0294214267611,-3.01729045728287,-44.8029451787724,-205.80758417654,116.089850093398,-3.32949876401721,10.8765509715244,0.0463603460109948,1.5776738018,4.99808663035356,-188.633816770261,599.470208426363,0.232073745818724,0.0867427911327381
40.61,1.12676465487077,71.7588657268244,138.603937790019,0.0636448907254437,3.58650208437237,5.29627918978688,5.86308247391669,-5.5577330193698,168.777420659387,217.871851505106,-0.0653017148338514,5.4130301572646,7.89185869727278,8.78121463769832,-2.50137824497037,3.05990755379623,-0.640009413582123,7.96568169725784,18.658516721624,-151.821305537788,-0.986797089030768,7.60400934116994,2.13081282660906,56.7181123845819,296.232272912231,146.695974971016,-4.02378024447973,11.7468298042141,0.2191152251816,-35.8027371864741,-3.89149593274822,-163.759108912382,414.389975741923,0.261137937012626,-0.0495406262476141,2.6759547127189,51.1678154393292,108.836872110231,0.0447818196283779,1.0752680697971,3.78268508868029,4.35087826450824,-6.71724839884478,113.265272907204,176.144539426002,-0.0877400744313362,5.42179768211806,8.48869544377643,9.35082460476199,-3.87595771129269,1.75655438757406,-0.32423961187077,-18.1446774298567,-5.27632275504767,-125.953030128976,1.93947694275817,7.73134059064191,-2.31622394670465,-42.4813673503657,-198.689745289447,110.381205823548,-3.47437146760847,10.7371337258955,-0.224593958007108,5.76762166685229,4.48430859296606,-184.381860265857,551.129521234869,0.235256230809098,0.0855156483663257
40.615,1.61912099188286,63.2236458158209,126.883992155669,0.0479811333029098,3.50170709173133,5.09379540407752,5.68903777259178,-4.25769107507017,156.24698988762,211.040584707045,-0.106893192033088,4.79433974789176,8.08099190768338,9.07514720974509,-3.15945039162915,1.17933984238286,-1.3790750552143,15.611942584599,16.1274700037056,-143.584467082932,3.11349859399704,5.11092832402033,1.41705765215608,52.7153088714295,301.938064649168,130.762879644268,-4.00620076200245,11.4807121262491,0.513117691697796,-46.2913949207004,-5.70752206147541,-153.235016195829,380.220845050025,0.260191058330687,-0.050524635873891,2.98575217002534,40.4533897359343,98.5442293339129,0.0237195748259982,0.918022949332569,3.50677313882777,4.0811091268982,-5.82104931853378,105.81965420274,164.913069100135,-0.119258348883059,4.74412535494738,8.53987270943319,9.46334382503181,-3.7823089827297,0.111374020927108,0.222466479199609,-17.8478262715823,-3.90143317988213,-116.222561635645,3.89344500899116,5.43315017077202,-1.61512400584124,-40.1596788177566,-191.571566988931,104.672289337576,-3.61925107943986,10.5977098321694,-0.495561182453613,9.95776932914197,3.97050605612515,-180.12970100734,502.786528922628,0.238438867555945,0.0842884470837353
40.62,2.11145385205264,54.6888328865031,115.164605359085,0.0323181227694385,3.41691614233808,4.89132127332648,5.50438060380547,-2.95771112018234,143.717156599677,204.209643641712,-0.148482686041537,4.17567883930137,8.27011609972613,9.35309688631015,-3.81749115968091,-0.701138198626565,-2.11810545625704,23.2578388781537,13.5965439727373,-135.348021382152,7.21359876416565,2.61796618351659,0.703336511423025,48.7126962224538,307.643584318981,114.830544049321,-3.98862211776103,11.2146071374735,0.807106139404793,-56.7795525281989,-7.5234615973107,-142.711425295637,346.053343631953,0.259244224798409,-0.0515085985800064,3.29553485537595,29.7394749244763,88.2520773378153,0.00265833432672758,0.760785326728062,3.23087434518113,3.80160521474116,-4.92489297134695,98.3743905249169,153.68213432025,-0.150775120460737,4.06648534097178,8.59104753482362,9.56279594490955,-3.68866471958388,-1.53372789920227,0.769146501888762,-17.5509892679502,-2.52660916305986,-106.492557116589,5.84731990489866,3.13506933465283,-0.914057495263022,-37.8381009893499,-184.453728101837,98.9636450677255,-3.76412378303112,10.4582925865405,-0.766515486471716,14.1477171941943,3.45672801873765,-175.877744502936,454.445841731134,0.241621352546319,0.0830613043173229
40.625,2.54412767765134,45.8777406825576,102.948134998817,0.0182789939962948,3.34601867430423,4.69685648762903,5.31762152799007,-1.8184618012018,126.770728577015,194.815901079995,-0.176271787909211,3.57915707825294,8.31863052900447,9.47354023975758,-4.20232558139536,-2.27255813953487,-2.506511627907,28.9908125179443,10.885443583118,-127.214757393052,10.5723255813954,0.460000000000019,-0.00976744186046019,42.5219638242894,295.991673844387,101.733850129199,-3.97573256492615,11.0194854736328,1.02267336845398,-64.4700012207031,-8.85500049591064,-134.994995117188,321,0.258549958467484,-0.0522300899028778,3.53183263823043,20.2315906563471,77.400866263232,-0.0156666772830101,0.667140716444963,2.9095833856006,3.46786130172261,-4.12749466208524,88.1096216246139,141.67736781068,-0.175016089796284,3.40245375819144,8.49793004989624,9.50457749236275,-3.56837209302326,-2.76302325581396,1.14418604651164,-17.1602067183462,-0.65288544358313,-96.89979902383,7.37767441860463,1.31534883720929,-0.314186046511608,-34.3511340798162,-170.896927935688,93.7527993109388,-3.87035179138184,10.3560647964478,-0.965192914009094,17.2199993133545,3.07999992370605,-172.759994506836,419,0.243954911828041,0.0821615010499954
40.63,2.81276045795509,36.3089120507753,89.3676901097901,0.00870536458996592,3.31331798202223,4.52443891617193,5.14355893846762,-1.12115962032049,97.6889956736105,178.380370338234,-0.166127660277231,3.04358798807383,7.98069190440299,9.19010359963206,-3.83622545046449,-2.9942983976557,-1.9312114221585,29.4653867617436,7.67964614031078,-119.366526191174,11.8929010536817,-0.776895442359235,-0.721047696240416,30.3186261265942,236.637609407317,96.4328235419991,-3.97573256492615,11.0194854736328,1.02267336845398,-64.4700012207031,-8.85500049591064,-134.994995117188,321,0.258549958467484,-0.0522300899028778,3.56612619526436,14.0399958518521,65.0151064417672,-0.0264683079015132,0.748288491340876,2.46359643949536,3.00167156279632,-3.60166020402707,70.0977093753973,127.547989014989,-0.179256299159251,2.77594154593342,8.00826390754761,9.0363605446736,-3.37486202381695,-2.84931828667623,1.04743101190849,-16.5112990788656,2.59165275381997,-87.6859562224485,7.74377454953549,0.810653656711751,0.00745906852049127,-27.6618971195981,-139.646052561696,89.9110078135163,-3.87035179138184,10.3560647964478,-0.965192914009094,17.2199993133545,3.07999992370605,-172.759994506836,419,0.243954911828041,0.0821615010499954
40.635,3.08140604798563,26.7396271303739,75.786597638631,-0.000868721333906539,3.28061573041105,4.3520131230005,4.9611164167639,-0.423824188655671,68.6058760107333,161.944055869862,-0.155983048923559,2.50799335933718,7.64273716523259,8.88909331861651,-3.47010786208616,-3.71607307188725,-1.35588378327826,29.9399836355673,4.47369582937885,-111.517920747191,13.2135394974749,-2.01384986595173,-1.43236186794689,18.1147065139833,177.280714677726,91.1315441758861,-3.97573256492615,11.0194854736328,1.02267336845398,-64.4700012207031,-8.85500049591064,-134.994995117188,321,0.258549958467484,-0.0522300899028778,3.60042138758305,7.8481058017892,52.6287560066064,-0.0372704535946725,0.829440135760174,2.01758822654799,2.52896922817078,-3.07580067160629,52.0849382299788,113.417936461309,-0.18349671071617,2.14939945850435,7.51857441551883,8.55484431712575,-3.18134272710269,-2.93561743250826,0.950671363551357,-15.8623604962903,5.83634566669669,-78.4716740599111,8.10989213791383,0.305934409875912,0.329119521167155,-20.9723411837966,-108.393686992893,86.0690331206573,-3.87035179138184,10.3560647964478,-0.965192914009094,17.2199993133545,3.07999992370605,-172.759994506836,419,0.243954911828041,0.0821615010499954
